-0.051586032,-0.3436162,-0.68346,-0.13935232,-0.5169624,-0.19367701,-0.7102983,-0.07947552,-0.29264677,-0.5423739,0.03449237,-0.5216025,0.09238532,-0.60791993,0.43979833,-0.618684,-0.08549988,-0.5217801,-0.27036864,-0.3251559,-0.17575741,-0.18649238,-0.4400028,-0.6651858,-0.31682754,-0.10862523,-0.33433664,-0.11900997,-0.45561057,-0.26325005,-0.2790324,0.10531222,-0.06411457,-0.22606725,0.17376363,-0.69570124,-0.09762347,-0.38742578,-0.18635994,-0.14030027,-0.40419525,-0.5451777,0.096521564,-0.16632181,-0.5843358,-0.23422652,-0.095297396,-0.38163322,0.6009465,-0.13434458,-0.52374995,-0.3194223,-0.60601085,-0.33074886,-0.23406446,-0.1651504,-0.10678744,-0.39519656,-0.6231071,-0.21592218,-0.19883806,-0.06943464,-0.10769427,-0.46272796,-0.052797437,-0.6095357,-0.3508196,-0.5875889,-0.2960677,-0.19645613,-0.25448817,-0.37079597,-0.49011964,-0.100302935,-0.029793084,-0.11731213,-0.04639417,0.7187778,-0.291655,-0.50798625,-0.16894072,-0.15819722,-0.6983524,-0.48591602,-0.31841713,-0.3932864,-0.15772533,-0.12004882,0.27741,0.545691,-0.65004814,-0.12086624,-0.4311291,-0.16753048,-0.36093992,-0.3559245,-0.35164696,-0.08402395,-0.17247891,-0.32949072,-0.542363,-0.3493623,0.68522674,-0.078587234,-0.4849928,-0.5153526,-0.07737064,-0.40305775,-0.047423005,-0.32394648,0.09011834,-0.1646043,-0.4780566,0.02755294,-0.41112244,-0.40641922,-0.13055295,-0.14518309,-0.6360664,-0.0870105,-0.17779726,-0.16554743,-0.19329935,-0.20598656,-0.32329202,-0.12688965,-0.16548306,-0.60006595
-0.060245156,-0.33516556,-0.66301703,-0.11918008,-0.51743567,-0.1691153,-0.68924224,-0.072963834,-0.31427282,-0.5443388,0.0023917286,-0.47667116,0.03433683,-0.58059466,0.36055008,-0.5704324,-0.08398473,-0.51742566,-0.24944037,-0.34450907,-0.17178124,-0.19491112,-0.44623452,-0.6403732,-0.33700734,-0.15662217,-0.29975557,-0.08187556,-0.43440527,-0.29725176,-0.26767093,0.052740157,-0.06939322,-0.25150025,0.09875533,-0.67086315,-0.11599916,-0.3686487,-0.15811557,-0.14183956,-0.3956306,-0.4965793,0.06634202,-0.18635982,-0.58785915,-0.23307848,-0.09534615,-0.37934512,0.51718974,-0.10325152,-0.5124483,-0.29445815,-0.5637567,-0.31896687,-0.27716023,-0.13837117,-0.094293475,-0.3725617,-0.579147,-0.23642808,-0.17291349,-0.056990623,-0.1289978,-0.41296852,-0.07035184,-0.58286893,-0.31606376,-0.5812049,-0.29450697,-0.20647532,-0.24800909,-0.34534156,-0.46508682,-0.046464622,-0.058413506,-0.10450995,-0.06557077,0.7079765,-0.27190298,-0.5085611,-0.23719281,-0.16887051,-0.6696128,-0.48684734,-0.31787103,-0.36343324,-0.13732189,-0.09482318,0.30573624,0.49805912,-0.6273974,-0.11376834,-0.38297367,-0.1611979,-0.369487,-0.3350578,-0.32895344,-0.09326488,-0.13827115,-0.34373504,-0.5327986,-0.34332412,0.6250897,-0.102241635,-0.46283382,-0.5016012,-0.048208952,-0.42426968,-0.0038885474,-0.3039477,0.11080857,-0.14320815,-0.4396478,0.027211107,-0.38559324,-0.39491588,-0.12449813,-0.16231412,-0.6112472,-0.10276008,-0.17599773,-0.15553021,-0.18218315,-0.19245654,-0.33658218,-0.08834857,-0.16142333,-0.58796906
-0.0748781,-0.32051742,-0.6236174,-0.08208233,-0.5181625,-0.12366176,-0.64806044,-0.061526477,-0.35078782,-0.54761696,-0.052681625,-0.38637745,-0.06572884,-0.5273104,0.22076179,-0.4694087,-0.08152759,-0.509537,-0.21090746,-0.37746632,-0.16464907,-0.20954096,-0.45663434,-0.59197575,-0.37158376,-0.23528391,-0.2342456,-0.012982488,-0.39484584,-0.3534711,-0.24727333,-0.038532794,-0.07892519,-0.29466587,-0.03278774,-0.6218915,-0.1477012,-0.33446503,-0.10571736,-0.1447779,-0.38066334,-0.39747632,0.0130399205,-0.22078824,-0.59415543,-0.23128974,-0.095623255,-0.37518185,0.36963633,-0.045663476,-0.49198812,-0.24798828,-0.47787523,-0.2974537,-0.3474508,-0.088706315,-0.07142627,-0.33013374,-0.48830616,-0.27138758,-0.12501985,-0.034509003,-0.16540319,-0.31336033,-0.100750804,-0.5312364,-0.24978125,-0.56994,-0.29173434,-0.22407466,-0.23628318,-0.2978595,-0.41743857,0.055916186,-0.10677993,-0.081397355,-0.09899032,0.6886199,-0.23571718,-0.50939476,-0.34441894,-0.18763435,-0.6119776,-0.48849136,-0.3168133,-0.30691224,-0.10008687,-0.04865539,0.35542324,0.41372326,-0.5837319,-0.100972,-0.28784657,-0.15053463,-0.38429904,-0.29639542,-0.28708923,-0.10905033,-0.074172676,-0.36797613,-0.51524687,-0.3327363,0.518672,-0.14223647,-0.42133474,-0.47624213,0.005684158,-0.45990008,0.074942395,-0.26699692,0.14750673,-0.103625655,-0.36461937,0.026767697,-0.33731723,-0.37405646,-0.113520384,-0.19178861,-0.5632168,-0.12987453,-0.17322862,-0.13760912,-0.16199821,-0.16828161,-0.3594151,-0.01605153,-0.15479624,-0.56568253
-0.10349423,-0.29014117,-0.5307971,-0.0037311316,-0.5196732,-0.025707543,-0.54921484,-0.03816837,-0.41751885,-0.55415183,-0.15389943,-0.15726262,-0.23813325,-0.40027177,-0.05606866,-0.19168884,-0.076464295,-0.49349105,-0.12810928,-0.4384035,-0.15018731,-0.23800951,-0.47678196,-0.47523987,-0.43521023,-0.37094116,-0.084578276,0.13132308,-0.30760384,-0.4525444,-0.20497757,-0.19975519,-0.097973645,-0.37342924,-0.256509,-0.5017401,-0.20747024,-0.26105577,0.008523766,-0.15043247,-0.34954536,-0.13807565,-0.08924705,-0.28510565,-0.6066917,-0.22745484,-0.09659815,-0.36704206,0.07523115,0.077199824,-0.44874442,-0.1456635,-0.25318223,-0.25244123,-0.467727,0.019064412,-0.024181426,-0.23701245,-0.2449345,-0.33654803,-0.02098012,0.011579241,-0.23337036,-0.061418712,-0.15815282,-0.40856022,-0.098202825,-0.546715,-0.28631383,-0.25800073,-0.21211159,-0.19319856,-0.30943018,0.26200843,-0.19597441,-0.033491194,-0.16215456,0.6504571,-0.1579175,-0.5111338,-0.51524186,-0.22360218,-0.46559346,-0.49191886,-0.3147207,-0.17889822,-0.021188617,0.049654473,0.45432055,0.24602637,-0.48099208,-0.07496762,-0.05221218,-0.1289739,-0.41274977,-0.21244687,-0.19619441,-0.13991332,0.0656727,-0.41349405,-0.47829485,-0.31060022,0.30681607,-0.21670222,-0.328753,-0.42204463,0.11524036,-0.52454364,0.23184347,-0.18739653,0.22029126,-0.019143522,-0.18404555,0.025162682,-0.22958416,-0.3302318,-0.09136355,-0.24738461,-0.44931257,-0.18162018,-0.16759604,-0.10093933,-0.12041122,-0.1185385,-0.40243983,0.13611025,-0.14162564,-0.51755226
-0.0748781,-0.32051742,-0.6236174,-0.08208233,-0.5181625,-0.12366176,-0.64806044,-0.061526477,-0.35078782,-0.54761696,-0.052681625,-0.38637745,-0.06572884,-0.5273104,0.22076179,-0.4694087,-0.08152759,-0.509537,-0.21090746,-0.37746632,-0.16464907,-0.20954096,-0.45663434,-0.59197575,-0.37158376,-0.23528391,-0.2342456,-0.012982488,-0.39484584,-0.3534711,-0.24727333,-0.038532794,-0.07892519,-0.29466587,-0.03278774,-0.6218915,-0.1477012,-0.33446503,-0.10571736,-0.1447779,-0.38066334,-0.39747632,0.0130399205,-0.22078824,-0.59415543,-0.23128974,-0.095623255,-0.37518185,0.36963633,-0.045663476,-0.49198812,-0.24798828,-0.47787523,-0.2974537,-0.3474508,-0.088706315,-0.07142627,-0.33013374,-0.48830616,-0.27138758,-0.12501985,-0.034509003,-0.16540319,-0.31336033,-0.100750804,-0.5312364,-0.24978125,-0.56994,-0.29173434,-0.22407466,-0.23628318,-0.2978595,-0.41743857,0.055916186,-0.10677993,-0.081397355,-0.09899032,0.6886199,-0.23571718,-0.50939476,-0.34441894,-0.18763435,-0.6119776,-0.48849136,-0.3168133,-0.30691224,-0.10008687,-0.04865539,0.35542324,0.41372326,-0.5837319,-0.100972,-0.28784657,-0.15053463,-0.38429904,-0.29639542,-0.28708923,-0.10905033,-0.074172676,-0.36797613,-0.51524687,-0.3327363,0.518672,-0.14223647,-0.42133474,-0.47624213,0.005684158,-0.45990008,0.074942395,-0.26699692,0.14750673,-0.103625655,-0.36461937,0.026767697,-0.33731723,-0.37405646,-0.113520384,-0.19178861,-0.5632168,-0.12987453,-0.17322862,-0.13760912,-0.16199821,-0.16828161,-0.3594151,-0.01605153,-0.15479624,-0.56568253
-0.060245156,-0.33516556,-0.66301703,-0.11918008,-0.51743567,-0.1691153,-0.68924224,-0.072963834,-0.31427282,-0.5443388,0.0023917286,-0.47667116,0.03433683,-0.58059466,0.36055008,-0.5704324,-0.08398473,-0.51742566,-0.24944037,-0.34450907,-0.17178124,-0.19491112,-0.44623452,-0.6403732,-0.33700734,-0.15662217,-0.29975557,-0.08187556,-0.43440527,-0.29725176,-0.26767093,0.052740157,-0.06939322,-0.25150025,0.09875533,-0.67086315,-0.11599916,-0.3686487,-0.15811557,-0.14183956,-0.3956306,-0.4965793,0.06634202,-0.18635982,-0.58785915,-0.23307848,-0.09534615,-0.37934512,0.51718974,-0.10325152,-0.5124483,-0.29445815,-0.5637567,-0.31896687,-0.27716023,-0.13837117,-0.094293475,-0.3725617,-0.579147,-0.23642808,-0.17291349,-0.056990623,-0.1289978,-0.41296852,-0.07035184,-0.58286893,-0.31606376,-0.5812049,-0.29450697,-0.20647532,-0.24800909,-0.34534156,-0.46508682,-0.046464622,-0.058413506,-0.10450995,-0.06557077,0.7079765,-0.27190298,-0.5085611,-0.23719281,-0.16887051,-0.6696128,-0.48684734,-0.31787103,-0.36343324,-0.13732189,-0.09482318,0.30573624,0.49805912,-0.6273974,-0.11376834,-0.38297367,-0.1611979,-0.369487,-0.3350578,-0.32895344,-0.09326488,-0.13827115,-0.34373504,-0.5327986,-0.34332412,0.6250897,-0.102241635,-0.46283382,-0.5016012,-0.048208952,-0.42426968,-0.0038885474,-0.3039477,0.11080857,-0.14320815,-0.4396478,0.027211107,-0.38559324,-0.39491588,-0.12449813,-0.16231412,-0.6112472,-0.10276008,-0.17599773,-0.15553021,-0.18218315,-0.19245654,-0.33658218,-0.08834857,-0.16142333,-0.58796906
-0.18616158,-0.27100384,-0.39884257,0.05162014,-0.5035094,0.094666004,-0.41308808,-0.058937073,-0.4853717,-0.5337659,-0.24145561,0.15167709,-0.31170845,-0.22756499,-0.28660786,0.16065839,-0.07051468,-0.45956594,-0.056016088,-0.45860904,-0.1329732,-0.2411651,-0.46647662,-0.30894333,-0.4847105,-0.46118551,0.0637374,0.18788555,-0.20929843,-0.5145067,-0.15347522,-0.32465136,-0.19737971,-0.4498257,-0.42202318,-0.3407784,-0.24673408,-0.2146846,0.087911844,-0.13499188,-0.3402003,0.1590676,-0.2012912,-0.3756855,-0.592945,-0.24814928,-0.17347449,-0.3636183,-0.17883539,0.14092375,-0.38541758,-0.017019033,0.0024419874,-0.1605233,-0.5301766,0.09030762,0.056232356,-0.10592604,0.054085426,-0.39240777,0.035751395,0.028961254,-0.22674471,0.26045284,-0.22686231,-0.29642963,0.05296418,-0.50037056,-0.2692995,-0.27883768,-0.17897338,-0.09913933,-0.15228552,0.47696078,-0.22196555,0.010580651,-0.24740952,0.6106165,-0.06915742,-0.507458,-0.62029487,-0.27738345,-0.30236363,-0.48383892,-0.29058462,0.0015370026,0.041532256,0.103711575,0.46818388,0.052294187,-0.38644004,-0.055942476,0.16515923,-0.20550674,-0.4012357,-0.13164848,-0.15198934,-0.11489302,0.14010492,-0.42623073,-0.39918715,-0.28870988,0.07586767,-0.27313024,-0.17597902,-0.34313846,0.1474567,-0.54474545,0.2892213,-0.114197254,0.21333109,0.14134675,-0.002564609,0.020346388,-0.07448447,-0.28129208,-0.0731982,-0.321014,-0.33908486,-0.25040495,-0.22788644,-0.05477053,-0.09474367,-0.15183383,-0.449234,0.22607104,-0.232957,-0.42619264
-0.13251293,-0.25696892,-0.39871776,0.08880764,-0.5210459,0.093665615,-0.4042406,-0.011676073,-0.48249352,-0.56072074,-0.25521922,0.18926015,-0.39358622,-0.21479565,-0.30837733,0.2646925,-0.07142973,-0.47450697,-0.024019063,-0.5008449,-0.13298136,-0.26908076,-0.49607486,-0.30398202,-0.50087464,-0.49564248,0.11333988,0.29091698,-0.19424534,-0.545983,-0.15574133,-0.3459543,-0.12211788,-0.45281762,-0.444874,-0.32183903,-0.27016526,-0.1737361,0.14386089,-0.15731359,-0.31497735,0.25544238,-0.1930654,-0.35203356,-0.6224144,-0.22339278,-0.100862324,-0.35831672,-0.22485757,0.21535261,-0.3976168,-0.011012971,0.1075138,-0.19664961,-0.5763382,0.14778623,0.03340477,-0.11504096,0.15753537,-0.4038396,0.10602482,0.06340837,-0.30272192,0.29036713,-0.21814686,-0.2324825,0.10409823,-0.5215653,-0.28080237,-0.29552943,-0.18189508,-0.059819102,-0.16052568,0.4978253,-0.285277,0.023581777,-0.23073953,0.60788774,-0.060281754,-0.5123991,-0.65485066,-0.2626686,-0.23549664,-0.49656105,-0.31193393,-0.0055834055,0.07203548,0.16225824,0.5627225,0.058239087,-0.33576393,-0.044359684,0.26693863,-0.108706355,-0.44294232,-0.104735434,-0.08426845,-0.17255962,0.22604841,-0.45910186,-0.43234777,-0.2836938,0.06875622,-0.2910825,-0.2065844,-0.35500586,0.23795202,-0.5882337,0.40645888,-0.08632821,0.30131823,0.08515884,0.07760504,0.020920828,-0.08426136,-0.27696973,-0.065309405,-0.30517906,-0.28724235,-0.23642558,-0.16340011,-0.059275568,-0.070765555,-0.064226985,-0.44658142,0.30823365,-0.13123941,-0.45669293
-0.3199494,-0.27752495,-0.28255224,0.024558427,-0.45073557,0.16384248,-0.32125401,-0.14995319,-0.50930905,-0.4583177,-0.27489018,0.302467,-0.18426502,-0.13307357,-0.36323333,0.19126472,-0.06817418,-0.39355165,-0.07369506,-0.38496673,-0.12991178,-0.2034446,-0.37995964,-0.19751978,-0.46789545,-0.44190508,0.050173853,0.025686316,-0.17847455,-0.47396535,-0.15278685,-0.34864658,-0.36737287,-0.47563183,-0.45737153,-0.24801189,-0.24406356,-0.2625206,0.04048408,-0.11735314,-0.36269456,0.16228136,-0.28081262,-0.4448865,-0.5181794,-0.3018245,-0.32821894,-0.3720582,-0.22984278,0.042784214,-0.2945121,0.059008166,-0.04171866,-0.037139058,-0.4733104,0.031243797,0.17136003,0.001992398,0.057309784,-0.4005317,-0.050802052,-0.018624485,-0.045888186,0.41463017,-0.280617,-0.32465982,0.044486366,-0.4139734,-0.2540382,-0.27213,-0.1626358,-0.12743151,-0.035064578,0.56892294,-0.12923509,0.005649872,-0.32345444,0.5915239,-0.058854997,-0.48284113,-0.60729694,-0.33660674,-0.30082762,-0.43940073,-0.2328639,0.13442943,0.03670327,0.02716161,0.2872882,-0.08313364,-0.4106151,-0.07553446,0.09373079,-0.38638204,-0.31160003,-0.13183868,-0.26348555,0.019486882,0.02320797,-0.359519,-0.2876485,-0.27760857,-0.0618515,-0.28677648,0.008093137,-0.27676463,0.017792534,-0.46907294,0.105283186,-0.123040736,0.05107825,0.34829763,-0.041860223,-0.0018238425,0.05807458,-0.2552606,-0.07874864,-0.38515836,-0.35153407,-0.30138034,-0.35400033,-0.026042044,-0.12714958,-0.30253142,-0.46938735,0.12985203,-0.4266796,-0.30137026
-0.25454336,-0.29326636,-0.4112,-0.009799182,-0.47717476,0.08548978,-0.4390797,-0.124084055,-0.48380518,-0.49205393,-0.213399,0.06806654,-0.15917766,-0.26267326,-0.23420137,-0.02777797,-0.06912595,-0.43932688,-0.108519614,-0.38650537,-0.13450152,-0.19695789,-0.41898704,-0.33183843,-0.45523256,-0.39646643,-0.024028182,0.026967667,-0.24020177,-0.45721322,-0.15510714,-0.28072053,-0.292549,-0.43912214,-0.37198108,-0.38371867,-0.20641291,-0.27689987,-0.003405869,-0.101442456,-0.3773294,-0.013024271,-0.20499808,-0.4028474,-0.5459225,-0.2818334,-0.26718593,-0.37204307,-0.08315277,0.022959884,-0.37235653,-0.03723222,-0.16629457,-0.11129671,-0.4447968,-0.0024110675,0.08378365,-0.10420889,-0.123140275,-0.37023193,-0.072444975,-0.02436155,-0.096173406,0.18771093,-0.23399168,-0.3921883,-0.037457526,-0.47149235,-0.2533043,-0.2507848,-0.17733198,-0.16425622,-0.15409446,0.42669526,-0.11277878,-0.012672782,-0.26523715,0.61838233,-0.09014553,-0.500394,-0.55198777,-0.29445297,-0.40682352,-0.465012,-0.2588848,-0.005441427,-0.010376573,0.011097659,0.32343945,0.06025496,-0.46356004,-0.074374676,-0.007814229,-0.32745218,-0.33316898,-0.17787796,-0.24920976,-0.02236557,0.0033675022,-0.3710606,-0.35321605,-0.29773903,0.106375165,-0.24017334,-0.14298517,-0.3325824,0.007695973,-0.46837753,0.10701639,-0.16155726,0.08067155,0.21282385,-0.13183177,0.018865928,-0.07409054,-0.29204142,-0.08638281,-0.3382988,-0.420125,-0.2652436,-0.31191397,-0.052222252,-0.13217247,-0.26740623,-0.4490984,0.0945861,-0.35862523,-0.38568538
